ms,fsr,ax,ay,az,gx,gy,gz,tx100,ty100
26108,2533,-12,-32,16898,-9,-1,6,-53,-99
26158,2398,32,-74,16898,-9,-3,12,-55,-96
26208,2349,8,-92,16908,-10,-6,19,-55,-93
26258,2264,-16,2,16912,-10,-1,10,-54,-95
26308,2312,-8,-12,16904,-9,-3,9,-54,-97
26358,2325,16,-46,16922,-9,-2,13,-55,-96
26408,2326,8,6,16884,-10,-2,13,-55,-98
26458,2369,24,-90,16892,-10,-4,18,-56,-95
26508,2357,10,-16,16904,-9,-2,7,-57,-96
26558,2449,-4,4,16904,-7,-3,8,-56,-98
26608,2382,26,-38,16904,-9,-3,5,-57,-97
26658,2383,0,10,16884,-7,-2,15,-57,-99
26708,2374,46,-48,16890,-9,-2,5,-59,-98
26758,2522,-16,-8,16894,-9,-1,8,-57,-99
26808,2535,-42,30,16880,-7,-1,6,-55,-102
26858,2630,6,-26,16920,-7,-2,2,-55,-101
26908,2894,24,-18,16920,-7,-1,3,-56,-101
26958,3005,2,2,16916,-8,-2,3,-56,-102
27008,3097,16,-30,16896,-7,-1,3,-57,-101
27058,3080,16,-24,16902,-8,-3,2,-57,-101
27108,3126,2,-22,16908,-9,-1,3,-57,-101
27158,3167,-6,-6,16914,-8,-2,2,-56,-101
27208,3206,6,-30,16906,-10,0,0,-56,-101
27258,3210,6,-20,16930,-9,-2,2,-56,-101
27308,3207,8,-12,16890,-10,0,-6,-56,-101
27358,3249,-32,-4,16902,-8,-2,-5,-54,-102
27408,3208,4,-8,16924,-11,-1,-6,-55,-102
27458,3087,38,-22,16890,-9,-1,-6,-57,-102
27508,2941,76,-50,16924,-10,1,-12,-60,-100
27558,2992,30,-34,16912,-8,-1,-4,-61,-99
27608,3003,-52,24,16892,-11,-1,-1,-57,-102
27658,3091,28,-38,16906,-8,-2,-1,-58,-101
27708,2942,14,-32,16894,-9,-1,0,-58,-100
27758,2968,6,-14,16906,-9,-2,4,-58,-100
27808,2659,18,-26,16906,-10,-2,3,-58,-100
27858,2632,-6,-20,16922,-10,-3,4,-58,-100
27908,2444,10,-20,16884,-9,-1,4,-58,-100
27958,2504,-12,-34,16912,-9,-2,3,-57,-99
28008,2357,16,-34,16906,-11,-3,5,-57,-99
28058,2092,46,-46,16882,-9,-3,10,-59,-98
28108,1931,76,-56,16914,-11,-2,15,-62,-96
28158,1731,120,-108,16880,-9,-5,14,-67,-92
28208,1704,68,-14,16890,-10,-4,20,-69,-94
28258,1662,-116,68,16900,-9,-3,15,-61,-99
28308,1819,-6,-34,16900,-8,-2,3,-59,-99
28358,1955,-4,-22,16900,-7,-2,2,-58,-99
28408,2209,20,-28,16896,-9,-3,4,-59,-99
28458,2545,6,-48,16892,-9,-2,3,-59,-98
28508,2817,12,-40,16908,-9,-2,5,-59,-97
28558,3204,28,-32,16912,-8,-1,-1,-59,-97
28608,3834,-44,-26,16916,-7,0,4,-56,-97
28658,5128,22,-14,16898,0,-2,5,-57,-98
28708,7472,36,-54,16902,8,12,1,-59,-97
28758,12299,-40,16,16930,24,15,-7,-56,-99
28808,17248,-132,94,16936,14,16,2,-49,-105
28858,19757,-42,28,16846,5,6,4,-48,-107
28908,21174,-58,102,16906,12,5,-2,-46,-112
28958,22055,-72,56,16886,9,0,6,-43,-114
29008,22626,-26,134,16888,11,1,2,-44,-120
29058,22944,-84,122,16862,-5,-1,1,-41,-124
29108,23105,-40,70,16894,2,5,1,-41,-125
29158,23138,-46,162,16916,-9,-2,4,-41,-131
29208,23178,-40,88,16912,-8,0,-1,-41,-132
29258,23234,-54,118,16838,-9,-2,-1,-40,-134
29308,23259,-58,92,16866,-11,-3,6,-39,-135
29358,23314,-50,140,16852,-4,0,2,-39,-138
29408,23324,-36,108,16836,-9,0,5,-40,-139
29458,23349,-64,140,16948,-8,-2,2,-39,-141
29508,23371,-48,140,16924,-11,-1,4,-38,-143
29558,23380,-70,164,16948,-16,-3,3,-37,-146
29608,23409,-60,124,16948,-6,0,3,-37,-146
29658,23387,-30,82,16864,-10,1,2,-38,-145
29708,23403,-62,142,16912,-14,-4,1,-37,-146
29758,23379,-58,108,16880,-10,1,3,-37,-146
29808,23370,-28,156,16954,-15,-4,3,-38,-148
29858,23379,-50,100,16998,-12,-3,3,-38,-147
29908,23333,-24,124,16996,-10,1,4,-39,-147
29958,23319,-30,114,16968,-12,-2,4,-40,-147
30008,23305,-54,118,16984,-11,-3,4,-39,-147
30058,23281,-50,138,17012,-11,-1,2,-39,-148
30108,23264,-60,122,17010,-12,-2,3,-38,-148
30158,23211,-72,130,16966,-12,-2,3,-37,-148
30208,23178,-54,106,16996,-10,0,3,-37,-148
30258,23170,-42,86,17012,-9,-1,2,-38,-146
30308,23154,-92,146,16988,-12,-5,3,-35,-147
30358,22925,-72,114,16976,-36,1,1,-35,-147
30408,21825,-98,146,17130,-22,-6,1,-33,-149
30458,20573,-12,54,16998,-26,-3,5,-35,-145
30508,17418,-74,134,17084,-32,-11,12,-35,-146
30558,14340,-8,30,16970,-26,-7,-39,-37,-142
30608,11324,-120,122,17044,-18,1,-57,-34,-143
30658,8332,88,-160,16988,-18,-4,-37,-41,-129
30708,7776,-92,76,17004,-9,-3,-25,-39,-130
30758,8171,-6,2,16986,-10,-3,4,-41,-127
30808,9240,-24,20,17024,0,-2,5,-42,-125
30858,11387,8,18,17008,-9,-3,3,-44,-123
30908,11862,-32,26,16996,-7,-1,2,-44,-122
30958,12922,14,22,16994,-8,-2,3,-46,-121
31008,13668,-36,0,16982,-6,-2,3,-46,-119
31058,13969,-8,20,16994,-10,-1,3,-47,-118
31108,14019,-22,22,16990,-10,-1,3,-47,-117
31158,13693,-16,30,16970,-12,-3,3,-47,-117
31208,13566,-24,22,16956,-11,-1,3,-47,-117
31258,13146,-26,26,16978,-12,-1,4,-47,-117
31308,12787,-22,6,16972,-12,-2,4,-47,-116
31358,12052,-24,4,16938,-11,-3,5,-47,-115
31408,11270,-22,14,16964,-12,-3,4,-47,-114
31458,10858,-16,8,16958,-9,0,5,-47,-114
31508,10435,-28,32,16970,-11,-3,6,-47,-114
31558,10586,-6,4,16934,-9,-3,4,-48,-113
31608,10542,-32,10,16968,-10,-2,4,-47,-113
31658,10397,-16,6,16972,-11,-2,4,-47,-112
31708,9584,-22,-4,16970,-11,-1,3,-47,-111
31758,9054,-4,-16,16972,-11,-3,4,-48,-110
31808,8837,-26,4,16980,-11,-2,4,-48,-110
31858,9066,-24,-6,16942,-9,-2,5,-48,-109
31908,9186,-10,-6,16954,-10,-1,4,-48,-108
31958,9331,-30,-6,16972,-9,-2,5,-48,-108
32008,9312,0,-4,16936,-10,-2,4,-49,-108
32058,9266,-20,-14,16948,-9,-2,3,-48,-107
32108,9222,-20,-6,16952,-9,-2,5,-48,-107
32158,9217,-10,-8,16972,-9,-3,3,-49,-106
32208,9310,-10,-10,16942,-8,-3,4,-49,-106
32258,9080,-30,-8,16956,-12,0,2,-48,-106
32308,9099,-14,-16,16954,-9,1,3,-49,-105
32358,9143,-16,-12,16946,-9,-4,4,-49,-105
32408,9711,-10,2,16942,-7,-5,4,-49,-105
32458,9631,2,-8,16924,-9,-2,3,-50,-105
32508,9066,12,0,16958,-8,-2,4,-51,-105
32558,8713,-16,0,16956,-9,-3,5,-51,-106
32608,8289,-6,-6,16966,-11,-2,4,-51,-106
32658,7882,-26,-6,16928,-8,-2,4,-50,-106
32708,7953,-22,0,16914,-8,-1,4,-50,-106
32758,7852,-30,6,16954,-8,0,4,-49,-106
32808,7918,-26,-14,16910,-9,-2,3,-49,-106
32858,7865,-24,0,16930,-9,-2,4,-48,-106
32908,7868,-10,-16,16924,-9,-2,5,-49,-105
32958,7867,-10,-20,16948,-8,-2,4,-49,-105
33008,7973,-38,2,16930,-9,-2,4,-48,-105
33058,7995,-20,-18,16926,-9,-2,3,-48,-104
33108,7899,-20,2,16908,-10,-2,3,-48,-105
33158,8071,-26,-18,16936,-8,-1,4,-48,-104
33208,8011,-18,-6,16934,-9,-1,4,-48,-104
33258,7980,-28,6,16940,-9,-2,3,-47,-105
33308,7929,-28,-14,16920,-9,-2,3,-47,-105
33358,7873,-26,14,16920,-9,-1,3,-47,-106
33408,7756,-10,-6,16908,-10,-3,4,-47,-106
33458,7600,-12,-10,16942,-10,-3,5,-48,-105
33508,7430,-8,-10,16934,-8,-1,4,-48,-105
33558,7429,-4,2,16926,-10,-2,3,-49,-106
33608,7450,-30,-14,16912,-9,-2,4,-48,-105
33658,7271,-4,-10,16924,-9,-2,3,-49,-105
33708,7226,-18,6,16934,-10,0,3,-49,-106
33758,7342,-26,-12,16926,-8,0,4,-49,-105
33808,7303,-4,2,16920,-8,-2,1,-49,-106
33858,7151,-46,4,16938,-8,-2,3,-48,-106
33908,6944,-24,-4,16944,-9,-3,4,-47,-106
33958,6933,-24,4,16930,-9,-2,2,-47,-106
34008,6830,-22,-14,16914,-8,-2,3,-47,-106
34058,6521,-36,-12,16916,-9,-3,3,-47,-105
34108,6648,-14,2,16942,-9,-2,4,-47,-106
34158,6574,-44,-18,16920,-10,-2,3,-46,-105
34208,6534,-20,-18,16914,-9,-3,5,-46,-104
34258,6435,-22,26,16914,-9,0,5,-46,-106
34308,6551,-16,-16,16912,-8,-2,3,-47,-105
34358,6528,-8,-10,16926,-8,-2,4,-47,-105
34408,6600,-22,-6,16924,-9,-2,3,-47,-105
34458,6587,-24,4,16928,-9,-3,3,-47,-106
34508,6532,-20,-24,16926,-9,-2,3,-47,-105
34558,6291,-24,-4,16932,-9,-2,4,-47,-105
34608,6291,-22,-24,16914,-9,-2,4,-47,-104
34658,6343,-14,-10,16912,-10,-1,3,-48,-104
34708,6570,-16,12,16938,-8,-1,5,-48,-105
34758,6866,-14,-4,16924,-8,-2,3,-48,-105
34808,7224,-10,0,16952,-7,-3,4,-49,-105
34858,7760,0,-14,16906,-7,-2,2,-49,-105
34908,9268,-40,-10,16926,4,-1,4,-48,-105
34958,13887,-12,26,16960,14,3,-1,-48,-106
35008,16863,-36,26,16922,8,5,1,-48,-108
35058,19352,-18,-2,16936,12,7,3,-48,-108
35108,21062,-86,114,16942,12,5,-1,-44,-113
35158,22062,-64,110,16870,13,4,-3,-43,-118
35208,22493,-78,80,16884,6,0,7,-40,-120
35258,22817,-78,126,16914,-6,0,2,-39,-125
35308,22969,-78,102,16944,-10,-2,7,-37,-127
35358,23044,-34,136,16890,-11,-2,2,-38,-131
35408,23112,-60,144,16890,-11,-4,4,-37,-135
35458,23167,-52,72,16822,-6,2,8,-37,-134
35508,23196,-10,130,16916,-8,0,-1,-39,-137
35558,23236,-32,92,16960,-11,-2,3,-40,-137
35608,23267,-58,166,16966,-10,-1,5,-39,-141
35658,23284,-38,110,16976,-9,-1,1,-40,-142
35708,23290,-44,152,16932,-16,-3,6,-40,-144
35758,23287,-26,138,16954,-14,-1,3,-41,-146
35808,23306,-74,102,16968,-10,-4,2,-39,-145
35858,23287,-56,114,16948,-11,1,2,-38,-145
35908,23283,-42,90,16872,-8,-3,2,-39,-144
35958,23261,-44,106,16954,-11,0,3,-39,-144
36008,23251,-58,98,16942,-11,-3,4,-38,-143
36058,23256,-28,126,17006,-14,-1,3,-39,-144
36108,23216,-44,114,17002,-15,-1,4,-39,-144
36158,23203,-64,142,16994,-11,-2,5,-38,-146
36208,23172,-56,100,17016,-11,0,4,-38,-145
36258,23143,-54,132,17006,-10,0,2,-38,-146
36308,23151,-58,92,17018,-15,-3,3,-37,-145
36358,23100,-58,102,17038,-13,-2,3,-37,-144
36408,23080,-64,90,16982,-11,-1,3,-36,-143
36458,23082,-62,106,17018,-13,-2,1,-36,-143
36508,23065,-64,110,17018,-11,-1,3,-35,-143
36558,23050,-60,122,17070,-11,-1,3,-35,-144
36608,23057,-52,100,17004,-13,0,2,-36,-144
36658,22999,-70,92,17042,-9,-1,4,-35,-143
36708,23012,-28,92,17030,-12,0,2,-36,-142
36758,22992,-38,102,17050,-12,-1,5,-37,-142
36808,22975,-48,90,17040,-9,-2,3,-37,-141
36858,22953,-38,92,17020,-12,2,3,-38,-141
36908,22937,-24,122,17022,-10,-2,3,-39,-142
36958,22538,-44,58,17018,-35,0,-2,-39,-140
37008,21521,-50,110,17102,-29,-4,4,-39,-140
37058,19772,-92,92,17050,-23,-8,5,-37,-140
37108,17802,-72,34,17520,-17,-2,3,-37,-140
37158,16068,-48,-18,16914,-17,-10,-1,-37,-134
37208,13584,-6,74,17200,-17,-6,1,-39,-133
37258,10740,-68,-28,16986,-17,-4,-7,-38,-128
37308,7927,-2,52,17100,-18,-6,6,-40,-128
37358,4831,-22,-48,16964,-13,-1,3,-41,-122
37408,4790,-22,10,17086,-11,-2,3,-42,-120
37458,4879,-68,-26,17012,-9,-4,-4,-41,-117
37508,5708,120,0,17042,-8,-3,-3,-49,-116
37558,6024,-156,48,17010,-8,-2,3,-42,-117
37608,6678,-16,-6,17024,-9,-3,3,-43,-115
37658,7328,-6,18,17000,-7,-3,3,-44,-115
37708,7542,-34,-42,16994,-11,-2,5,-44,-111
37758,8085,-8,16,17030,-9,-4,3,-45,-112
37808,8204,-22,-8,16988,-10,-2,5,-46,-111
37858,8363,-10,28,17006,-9,-1,5,-46,-111
37908,8183,-30,-10,16984,-10,0,4,-46,-110
37958,8214,4,20,16986,-8,-1,5,-48,-111
38008,8150,-16,-10,16982,-9,-3,6,-48,-110
38058,8158,-2,18,16978,-9,-2,3,-49,-110
38108,8098,-12,-18,16974,-10,-2,4,-49,-109
38158,8588,-32,2,16970,-11,-1,5,-48,-109
38208,8683,0,-2,16958,-8,-3,3,-49,-108
38258,8822,-22,-8,16978,-9,-3,3,-49,-108
38308,8815,-6,0,16960,-10,-2,2,-49,-108
38358,8861,-26,4,16968,-9,-3,4,-49,-108
38408,9136,-18,6,16946,-8,-1,4,-49,-108
38458,9177,-2,-4,16954,-9,-1,2,-50,-108
38508,9227,-10,16,16966,-10,-1,3,-50,-108
38558,9258,-20,-14,16936,-10,-2,5,-49,-108
38608,9307,-24,-2,16962,-8,0,4,-49,-107
38658,9356,-18,2,16956,-8,-2,3,-49,-107
38708,9425,-14,0,16932,-9,-2,7,-49,-107
38758,9545,-18,14,16938,-10,-2,5,-49,-108
38808,9680,-10,18,16958,-9,0,4,-49,-109
38858,9694,-18,-20,16936,-9,-2,4,-49,-108
38908,9499,-18,8,16950,-8,-3,4,-49,-108
38958,9620,-18,6,16926,-8,-2,5,-49,-108
39008,9604,-12,-6,16948,-11,-2,3,-49,-108
39058,9707,10,-14,16954,-8,-3,3,-50,-107
39108,9785,-34,20,16948,-8,-2,5,-49,-108
39158,10040,-2,2,16942,-9,-3,4,-50,-108
39208,10265,-14,-8,16940,-9,0,3,-50,-107
39258,10446,-24,20,16916,-8,-1,4,-49,-108
39308,10398,-24,-6,16930,-8,-2,4,-49,-108
39358,10467,-22,6,16912,-9,-3,4,-49,-108
39408,10381,-20,4,16918,-8,-2,3,-49,-108
39458,10384,-26,2,16930,-10,-1,4,-48,-108
39508,10428,-28,12,16934,-8,-3,4,-48,-109
39558,10523,-12,6,16926,-9,-2,2,-48,-109
39608,10521,-18,18,16948,-9,-2,3,-48,-109
39658,10406,-14,12,16918,-8,-2,3,-48,-110
39708,10510,-6,10,16926,-9,-1,5,-49,-110
39758,10315,-26,20,16910,-8,-1,4,-48,-110
39808,10239,-4,-4,16922,-9,0,3,-49,-110
39858,9992,-22,34,16924,-9,-2,5,-49,-111
39908,10026,-16,-6,16932,-10,-1,3,-49,-110
39958,9940,0,12,16894,-9,-2,5,-50,-110
40008,9679,-18,26,16920,-8,-1,3,-50,-111
40058,9728,-20,-8,16926,-9,-1,4,-49,-110
40108,9679,-24,10,16932,-8,-1,3,-49,-110
40158,9711,-6,-10,16922,-9,-1,4,-49,-109
40208,9633,-18,4,16914,-10,0,5,-49,-109
40258,9658,-22,-6,16938,-9,-2,4,-49,-109
40308,9525,-8,12,16918,-9,-2,4,-49,-109
40358,9543,-20,16,16920,-8,-2,4,-49,-109
40408,9570,-20,10,16932,-8,-4,3,-49,-110
40458,9599,-30,4,16914,-10,-2,4,-48,-109
40508,9447,-6,16,16894,-9,-2,4,-49,-110
40558,9539,12,8,16916,-9,-2,4,-50,-110
40608,9390,-22,-4,16932,-9,-1,2,-50,-109
40658,9467,-26,10,16942,-8,-2,4,-49,-109
40708,9403,-18,-16,16924,-9,-1,4,-49,-108
40758,9416,-8,2,16930,-9,-2,4,-49,-108
40808,9304,-14,12,16930,-9,-2,3,-50,-109
40858,9401,-14,0,16928,-9,-3,3,-50,-108
40908,9412,-6,20,16904,-9,0,4,-50,-109
40958,9431,-24,16,16946,-11,-2,3,-49,-110
41008,9443,-8,4,16906,-9,-2,5,-50,-110
41058,9412,-22,-6,16930,-9,-1,3,-49,-109
41108,9312,-26,10,16936,-9,-1,4,-49,-109
41158,9248,0,12,16944,-11,-2,5,-50,-109
41208,9064,0,0,16924,-9,-2,4,-50,-109
41258,9109,-42,-12,16918,-8,-2,3,-49,-108
41308,9044,-4,-2,16912,-9,-3,5,-50,-108
41358,9005,-24,-14,16916,-9,-2,3,-49,-107
41408,8818,-16,12,16932,-10,0,5,-49,-108
41458,8581,-2,18,16926,-9,-3,4,-50,-109
41508,8217,-16,16,16908,-9,-2,4,-50,-109
41558,8147,-8,18,16924,-9,-3,4,-50,-110
41608,8302,-42,-10,16908,-8,-2,4,-49,-109
41658,8722,-12,0,16942,-8,-2,3,-49,-109
41708,9860,-12,-12,16940,-1,0,2,-49,-108
41758,14566,-18,18,16954,8,2,4,-49,-109
41808,17204,-28,30,16930,8,8,-4,-48,-110
41858,19414,-56,74,16932,14,11,-6,-46,-113
41908,21002,-42,82,16908,12,5,3,-46,-116
41958,21835,-54,56,16942,3,3,2,-44,-118
42008,22468,-88,128,16930,14,4,3,-41,-123
42058,22807,-56,86,16872,-3,2,11,-40,-125
42108,22970,-110,182,16954,-9,-1,3,-37,-131
42158,23052,-104,108,16872,-9,-1,2,-34,-133
42208,23106,-76,166,16924,-7,-1,4,-33,-138
42258,23155,-78,108,16994,-14,-7,5,-33,-139
42308,23234,-76,136,16810,-7,-1,2,-32,-141
42358,23259,-44,146,16922,-13,-3,4,-33,-143
42408,23274,-60,86,16932,-12,-3,4,-33,-142
42458,23286,-72,144,17030,-11,-1,2,-33,-144
42508,23267,-54,130,16968,-11,-2,7,-33,-145
42558,23293,-42,160,16978,-12,-4,3,-34,-148
42608,23276,-64,90,16926,-7,1,1,-34,-146
42658,23260,-42,120,16938,-13,-2,4,-35,-146
42708,23270,-62,124,16926,-13,-3,1,-35,-147
42758,23251,-92,144,16960,-13,-3,3,-33,-148
42808,23271,-54,156,17020,-11,-2,4,-34,-150
42858,23243,-72,124,17042,-17,0,4,-33,-150
42908,23233,-54,134,17026,-13,1,3,-34,-150
42958,23234,-36,124,16972,-10,-1,3,-35,-150
43008,23225,-50,106,16964,-14,1,2,-35,-149
43058,23229,-42,136,16956,-12,-3,3,-36,-150
43108,23225,-52,104,16968,-12,-1,5,-36,-148
43158,23215,-68,142,16974,-12,0,3,-35,-149
43208,23141,-54,94,16996,-16,0,3,-36,-148
43258,23142,-62,112,16982,-9,-2,4,-35,-147
43308,23175,-78,116,17016,-13,-3,3,-34,-147
43358,23156,-58,132,17032,-9,-1,4,-34,-148
43408,23163,-26,98,17030,-12,1,3,-36,-147
43458,23164,-66,120,17014,-6,-1,2,-35,-147
43508,23179,-50,120,17032,-9,-2,3,-36,-147
43558,23143,-28,82,17012,-13,-1,2,-37,-145
43608,23110,-46,144,17046,-7,-4,3,-37,-147
43658,23111,-44,96,17048,-10,-2,3,-38,-146
43708,23113,-44,132,17052,-9,1,2,-38,-146
43758,23093,-32,82,16988,-12,-1,4,-39,-145
43808,22947,-46,96,17006,-19,-2,3,-39,-144
43858,22495,-60,94,17000,-24,-3,2,-38,-143
43908,22088,-30,110,17076,-25,-1,1,-39,-143
43958,20392,-4,16,16806,-28,-7,3,-41,-139
44008,16404,-370,272,16984,-42,-12,33,-25,-148
44058,12477,-2,-94,16900,-24,-11,16,-29,-137
44108,6617,582,-18,16968,-25,-10,126,-62,-131
44158,5146,-108,-32,17076,-19,-4,27,-56,-126
44208,3868,-134,196,17022,-16,-4,32,-49,-133
44258,4066,54,178,17026,-10,-8,-63,-52,-138
44308,3821,10,10,17046,-13,-1,-14,-53,-134
44358,3661,-44,-112,16988,-8,-6,-19,-51,-124
44408,3463,-22,-52,16994,-10,-3,4,-50,-119
44458,3712,-24,-24,16960,-8,1,-23,-50,-116
44508,3503,16,-52,17004,-9,-2,4,-51,-112
44558,3567,4,-32,16972,-5,-2,-29,-52,-110
44608,3769,44,-68,16986,-10,-3,-3,-55,-106
44658,3607,-26,-16,16994,-11,-4,4,-53,-105
44708,3136,8,-14,16984,-10,-3,4,-54,-105
44758,3282,-18,-26,16988,-9,-4,4,-53,-104
44808,3242,-124,136,16992,-14,-2,1,-47,-111
44858,3179,-26,-18,16972,-8,-3,4,-47,-110
44908,3162,18,-28,16976,-9,-3,5,-49,-108
44958,3142,-2,-28,16960,-8,-3,3,-50,-106
45008,3043,8,-10,16942,-9,-3,4,-51,-106
45058,3105,4,-12,16956,-7,-2,4,-52,-106
45108,3280,-12,-2,16930,-7,-2,4,-51,-106
45158,3291,-2,-20,16950,-9,-1,5,-52,-105
45208,3315,-18,8,16960,-8,-1,2,-51,-106
45258,3322,56,-18,16948,-8,-1,7,-55,-105
45308,3505,22,-16,16950,-7,-1,3,-56,-104
45358,3423,4,-16,16950,-9,-3,5,-56,-104
45408,3624,-12,8,1